goods_no,카테고리,brand,name,주요사양,sale_price,구성품수,성분수,커버리지%,효능태그,고시기능성성분,표기함량,향료,알레르기유발착향,공인근거비율%,보습,유연,밀폐보습,장벽강화,진정,항산화,미백,주름개선,피지조절,피지흡착,여드름,각질제거,자외선차단,재생,탄력,코메도점수,코메도성분,에센셜오일,무향판정
A000000199976,클렌징폼_젤,달팡,달팡 인트랄 클렌징밀크 200ml,모든 피부용,28690,1,29,100,밀폐보습|유연|진정|항산화|장벽강화|자외선차단,,,Y,0,97,0,8,8,2,4,4,0,0,0,0,0,0,1,0,0,0,,0,N
A000000200460,클렌징폼_젤,닥터벨머,닥터벨머 아미노클리어 아크네 버블 폼 클렌저 150ml,"민감성, 여드름성 피부",8500,1,22,91,유연|보습|각질제거|여드름|진정,여드름:살리실릭애씨드,세린 10ppm,N,0,73,2,3,0,0,1,0,0,0,0,0,2,2,0,0,0,0,,1,N
A000000203872,클렌징폼_젤,VT,VT 리들샷 클렌저 80ml,모든 피부타입,16100,1,44,100,보습|장벽강화|유연|진정|항산화|밀폐보습|피지흡착,,,N,0,86,7,3,1,4,12,15,0,0,0,2,0,0,0,0,0,6,라우릭애씨드;미리스틱애씨드,0,Y
A000000204411,클렌징폼_젤,아리얼,[시나모롤 핸디톡증정] 아리얼 애플사이다 휘핑 크림 클렌저 100ml 기획,모든 피부용,24000,1,40,100,보습|장벽강화|항산화|각질제거|여드름|미백|진정|피지흡착|유연|피지조절,"미백:나이아신아마이드, 여드름:살리실릭애씨드",,Y,0,95,7,2,0,4,9,13,2,0,1,1,2,3,0,0,0,1,올레익애씨드,0,N
A000000205090,클렌징폼_젤,라운드랩,[더블] 라운드랩 소나무 진정 시카 클렌저 100ml+100ml,모든 피부용,28000,1,32,100,보습|장벽강화|유연|피지조절|항산화|진정|밀폐보습|각질제거|여드름|피지흡착,여드름:살리실릭애씨드,소나무잎추출물 0.102%; 병풀잎추출물 10.6ppm; 병풀추출물 10.2ppm; 글라이코프로테인 0.204ppm; 아시아틱애씨드 0.01ppm; 아시아티코사이드 0.01ppm; 마데카식애씨드 0.01ppm; 마데카소사이드 0.01ppm,N,0,84,9,3,2,7,5,11,0,0,4,1,2,2,0,0,0,0,,1,N
A000000205334,클렌징폼_젤,뉴트로지나,[저자극장벽케어] 뉴트로지나 딥클린 젠틀 포밍 클렌저 150g 기획(+100g),무색,12900,1,17,100,보습|장벽강화|밀폐보습|유연,,,Y,0,94,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,미리스틱애씨드;라우릭애씨드,0,N
A000000205860,클렌징폼_젤,닥터자르트,닥터자르트 더마클리어 피에이치 폼 클렌저 120ml,모든피부용도,25000,1,22,100,보습|장벽강화|피지조절,,,N,2,95,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,,3,N
A000000205938,클렌징폼_젤,디마르3,[균제거 클렌저] 디마르3 DX 시타 듀 젤 클렌저 2.0 225g,모든 피부,28600,1,64,98,진정|항산화|장벽강화|유연|보습|피지조절|밀폐보습|각질제거|여드름|피지흡착|미백|주름개선|탄력|재생,"미백:아스코빌글루코사이드, 여드름:살리실릭애씨드",,N,2,88,11,2,1,7,28,30,1,1,3,1,1,2,0,1,1,0,,2,N
A000000206421,클렌징폼_젤,더바디샵,더바디샵 티트리 3-in-1 워시 스크럽 마스크 125ML,모든 피부 타입,27550,1,28,100,장벽강화|피지흡착|보습|유연|피지조절|각질제거|항산화|여드름|밀폐보습|자외선차단,"여드름:살리실릭애씨드, 자외선차단:티타늄디옥사이드",,N,0,100,4,3,1,6,0,3,0,0,2,8,1,2,1,0,0,0,,1,N
A000000207124,클렌징폼_젤,아렌시아,[피지각질 매끈피부] 아렌시아 떡솝 프레시 로얄 블루 히솝 클렌저 120g,모든피부타입,19500,1,21,100,보습|장벽강화|각질제거|진정|항산화|피지흡착|유연|피지조절,,히솝추출물 1.05ppm,Y,0,90,5,2,0,6,3,4,0,0,1,3,0,3,0,0,0,0,,0,N
A000000207126,클렌징폼_젤,아렌시아,[블랙헤드 모공세정] 아렌시아 떡솝 프레시 그린 클렌저 120g,모든 피부타입,19500,1,41,100,보습|장벽강화|각질제거|진정|항산화|피지흡착|유연|피지조절|밀폐보습,,,Y,0,83,6,4,2,6,15,18,0,0,1,3,0,3,0,0,0,0,,1,N
A000000207128,클렌징폼_젤,아렌시아,아렌시아 그린 아르티장 클렌저 120g,모든피부타입,29400,1,52,100,보습|장벽강화|진정|항산화|각질제거|피지흡착|유연|밀폐보습|피지조절,,,Y,1,85,8,4,6,5,22,25,0,0,1,2,0,2,0,0,0,0,,0,N
A000000207267,클렌징폼_젤,메이크프렘,메이크프렘 세이프 미 아미노 리프레시 클렌징폼 150ml,모든 피부 타입,18000,1,47,100,보습|장벽강화|유연|피지흡착|진정|항산화|밀폐보습,,소듐코코일애플아미노산 2.5ppm; 글라이신 0.24ppm; 세린 0.01ppm; 아스파틱애씨드 0.007ppm; 류신 0.006ppm; 알라닌 0.004ppm; 라이신 0.004ppm; 알지닌 0.003ppm; 타이로신 0.003ppm; 페닐알라닌 0.003ppm; 프롤린 0.003ppm; 트레오닌 0.003ppm; 발린 0.003ppm; 아이소류신 0.002ppm; 히스티딘 0.001ppm; 시스테인 0.001ppm; 메티오닌 0.001ppm,N,0,96,14,3,1,9,1,2,0,0,0,1,0,0,0,0,0,5,미리스틱애씨드;라우릭애씨드,1,N
A000000208733,클렌징폼_젤,스콧해미쉬,스콧해미쉬 블루 프리덤 캡슐 클렌징폼 150ml,모든 피부,17500,1,102,100,보습|장벽강화|유연|진정|항산화|밀폐보습|피지조절|피지흡착|각질제거|여드름,여드름:살리실릭애씨드,,Y,2,91,21,3,2,17,40,43,0,0,1,2,1,2,0,0,0,5,미리스틱애씨드;라우릭애씨드,1,N
A000000208792,클렌징폼_젤,닥터자르트,닥터자르트 더마클리어 클렌징폼 120ml,모든피부용도,9900,1,43,100,보습|장벽강화|밀폐보습|피지조절|유연|진정|항산화,,,N,4,98,5,2,3,3,2,2,0,0,1,0,0,0,0,0,0,6,라우릭애씨드;미리스틱애씨드,7,N
A000000210018,클렌징폼_젤,로우퀘스트,로우퀘스트 베리어 인핸싱 클렌저 190ml,모든 피부용,12500,1,35,97,보습|장벽강화|유연|진정|항산화|밀폐보습,,,N,0,89,11,2,1,3,6,6,0,0,0,0,0,0,0,0,0,1,코코넛야자오일,0,Y
A000000211194,클렌징폼_젤,아누아,아누아 어성초 석시닉 모이스처 클렌징폼 150ml,모든 피부에 사용,13500,1,40,100,보습|장벽강화|항산화|진정|유연|각질제거|여드름|밀폐보습,여드름:살리실릭애씨드,약모밀꽃/잎/줄기수 1.0045%; 약모밀추출물 0.025%; 석시닉애씨드 0.5%,Y,0,92,5,2,2,3,4,7,0,0,0,0,1,2,0,0,0,0,,0,N
A000000212025,클렌징폼_젤,벨프리모,벨프리모 안티크네 약산성 젤클렌저 125g 기획 (+30g),모든 피부타입 사용가능,19900,1,25,96,보습|장벽강화|항산화|진정|미백|각질제거|여드름|유연,"미백:나이아신아마이드, 여드름:살리실릭애씨드",,Y,2,88,5,1,0,4,2,5,1,0,0,0,1,1,0,0,0,0,,0,N
A000000212153,클렌징폼_젤,이즈앤트리,[이즈앤트리X몰티즈] 이즈앤트리 어니언 뉴페어 클렌징폼 150ml 기획 (+스마트톡),모든피부타입,18000,1,41,100,보습|장벽강화|유연|진정|항산화|피지조절,,,N,0,90,11,9,0,4,9,10,0,0,1,0,0,0,0,0,0,4,미리스틱애씨드;올레익애씨드;라우릭애씨드,0,Y
A000000212954,클렌징폼_젤,모나이트,모나이트 로즈오일 블렌디드 크림 클렌저 100g,모든 피부 타입,24000,1,28,100,장벽강화|피지흡착|보습|유연|밀폐보습,,장미꽃오일 0.01%,Y,2,96,6,3,1,9,0,0,0,0,0,6,0,0,0,0,0,5,미리스틱애씨드;라우릭애씨드,0,N
A000000215551,클렌징폼_젤,앰플엔,앰플엔 아크네샷 폼 클렌저 150ml,모든 피부용,6430,1,16,94,각질제거|여드름|진정|항산화,여드름:살리실릭애씨드,,N,0,88,0,0,0,0,4,6,0,0,0,0,2,2,0,0,0,3,라우릭애씨드,1,N
A000000216235,클렌징폼_젤,아크네스,[모공케어] 아크네스 모공 클리어 젤 클렌저 125ml 기획(+50ml),모든 피부,10800,1,33,100,보습|장벽강화|각질제거|여드름|피지흡착|항산화|진정,여드름:살리실릭애씨드,,Y,0,88,6,0,0,4,6,9,0,0,0,1,2,2,0,0,0,0,,0,N
A000000219146,클렌징폼_젤,에르쯔틴,에르쯔틴 리제너레이티브 실트 클렌징 폼 150ml,모든피부용,19500,1,26,96,보습|장벽강화|유연|피지조절|항산화|진정|밀폐보습,,,N,0,85,10,5,1,6,3,5,0,0,1,0,0,0,0,0,0,0,,0,Y
A000000222605,클렌징폼_젤,비플레인,[천만돌파/1+1] 비플레인 녹두 약산성 클렌징폼 160ml+160ml 기획,모든 피부용,26000,1,37,100,보습|장벽강화|진정|항산화|피지조절|피지흡착|밀폐보습,,녹두가루 0.9%; 녹두추출물 0.33%,N,0,78,8,0,2,5,14,18,0,0,1,1,0,0,0,0,0,0,,0,Y
A000000223236,클렌징폼_젤,식물나라,식물나라 뽀얀쌀 맑은 클렌징 폼 120ml 단품/1+1기획,■ 모든 피부용,9200,1,31,100,보습|장벽강화|각질제거|여드름|진정|항산화|피지흡착,여드름:살리실릭애씨드,쌀추출물 0.0101%; 하이드롤라이즈드쌀추출물 5ppm; 쌀겨추출물 0.5ppm; 쌀겨수 0.5ppm; 효모/쌀겨발효물 0.3ppm; 하이드롤라이즈드쌀단백질 0.1ppm; 쌀배아추출물 0.03ppm,Y,0,94,10,0,0,3,11,11,0,0,0,1,2,2,0,0,0,0,,0,N
A000000225274,클렌징폼_젤,닥터지,[NEW/딱풀팩] 닥터지 그린딥 포어 아보카도 팩 투 폼 150ml,모든 피부용,18000,1,47,96,보습|장벽강화|유연|진정|항산화|피지흡착|밀폐보습,,아보카도오일 10ppm,Y,0,87,9,8,6,6,8,11,0,0,0,2,0,0,0,0,0,5,미리스틱애씨드;라우릭애씨드,0,N
A000000225872,클렌징폼_젤,뉴트로지나,[산뜻개운/딥클린/온라인단독] 뉴트로지나 딥클린 포밍 클렌저 100g 2입,무색,14900,1,18,100,보습|장벽강화,,,Y,0,94,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,미리스틱애씨드;라우릭애씨드,0,N
A000000225964,클렌징폼_젤,일리윤,[피지각질+선크림 말끔세정] 일리윤 젠틀 딥 페이셜 클렌저 250ML,모든 피부,16800,1,30,100,보습|장벽강화|유연|진정|밀폐보습|항산화,,,N,0,80,12,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000227293,클렌징폼_젤,런드리유,[단독기획] 런드리유 클린 페이스 가글 젤투폼 클렌저 마일드 160g+30g,모든 피부타입,18700,1,31,100,진정|항산화|보습|장벽강화|유연,,,N,0,90,11,1,0,4,8,8,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000228853,클렌징폼_젤,아크네스,[여드름기능성/뽀득폼] 아크네스 퍼펙트 솔루션 폼클렌저 200mL 마루에디션 (+마루키링 2종 랜덤증정),모든 피부,10800,1,27,100,보습|장벽강화|각질제거|여드름|유연|진정|항산화,여드름:살리실릭애씨드,,N,2,81,4,2,0,4,7,7,0,0,0,0,2,2,0,0,0,5,미리스틱애씨드;라우릭애씨드,1,N
A000000228854,클렌징폼_젤,아크네스,[매끈모공/약산성] 아크네스 모공 클리어 젤 클렌저 125mL 마루에디션 (+마루파우치 2종 랜덤증정),모든 피부,10800,1,33,100,보습|장벽강화|각질제거|여드름|피지흡착|항산화|진정,여드름:살리실릭애씨드,,Y,0,88,6,0,0,4,6,9,0,0,0,1,2,2,0,0,0,0,,0,N
A000000229229,클렌징폼_젤,아임프롬,[각질순삭/쿨링] 아임프롬 애프리콧 셔벗 팩클렌저 120g,모든 피부 타입,24000,1,27,100,피지흡착|각질제거|여드름|진정|항산화|장벽강화|보습|미백|밀폐보습,"미백:나이아신아마이드, 여드름:살리실릭애씨드",,Y,1,96,1,0,1,1,3,5,1,0,0,6,2,4,0,0,0,0,,0,N
A000000231666,클렌징폼_젤,휩드,휩드 비건 팩클렌저 25g 3종 (머그트리/무화버터/유자몽),모든 피부타입,7000,3,103,100,보습|장벽강화|미백|각질제거|여드름|진정|항산화|유연|피지흡착|밀폐보습,"미백:나이아신아마이드, 여드름:살리실릭애씨드",,Y,8,81,12,2,1,10,12,16,5,0,0,6,1,1,0,0,0,5,미리스틱애씨드;미리스틱애씨드;카카오씨버터;미리스틱애씨드,1,N
A000000232019,클렌징폼_젤,아렌시아,[30g증정 한정기획] 아렌시아 프레시 로얄 블루 히솝 클렌저 120g 기획 (+그린 클렌저 30g),모든 피부타입,19500,2,61,100,보습|장벽강화|각질제거|진정|항산화|피지흡착|유연|피지조절|밀폐보습,,히솝추출물 1.05ppm,Y,1,87,9,6,2,9,17,21,0,0,2,5,0,4,0,0,0,0,,1,N
A000000232027,클렌징폼_젤,아렌시아,[50g증정/한정기획] 아렌시아 라이스 LHA 딥 포어 떡솝 클렌저 150g 기획 (+그린티 50g),모든 피부타입,22400,2,61,100,보습|장벽강화|밀폐보습|항산화|유연|진정|각질제거|여드름|미백|피지흡착|피지조절,"미백:나이아신아마이드, 여드름:살리실릭애씨드",쌀겨수 97ppm; 쌀발효여과물 60ppm; 카프릴로일살리실릭애씨드 0.01%; 쌀지게미추출물 5ppm; 쌀추출물 3ppm; 녹차추출물 0.5ppm,N,0,93,9,5,4,8,10,17,1,0,1,2,2,3,0,0,0,0,,1,N
A000000232107,클렌징폼_젤,리덴스,[데일리&스페셜케어] 리덴스 청포도 젤라또 포어 팩클렌저 100mL,모든 피부타입,25900,1,40,100,보습|장벽강화|피지흡착|자외선차단|진정|항산화|유연|피지조절,자외선차단:티타늄디옥사이드,포도추출물 0.1%,Y,0,85,10,1,0,6,7,11,0,0,1,7,0,0,2,0,0,1,미리스틱애씨드,0,N
A000000236412,클렌징폼_젤,더페이스샵,더페이스샵 미감수 브라이트 클렌징폼 150ml 2입 기획(+다이노탱 헤어핀),모든피부용,12000,1,32,94,보습|장벽강화|밀폐보습|유연|진정|항산화|자외선차단,자외선차단:티타늄디옥사이드,쌀추출물 2.2ppm; 쌀겨오일 10ppm,Y,0,84,3,2,3,3,2,2,0,0,0,0,0,0,1,0,0,6,미리스틱애씨드;라우릭애씨드;소듐라우릴설페이트,0,N
A000000236648,클렌징폼_젤,아크네스,[풍성산뜻거품세안] 아크네스 포밍워시 200mL 리필 기획 (+리필200ml+포하오일2mL2매),모든 피부,15600,1,20,100,피지조절|유연|진정|미백|항산화,미백:마그네슘아스코빌포스페이트,,Y,2,100,0,2,0,0,1,1,2,0,3,0,0,0,0,0,0,5,라우릭애씨드;미리스틱애씨드,0,N
A000000236982,클렌징폼_젤,원더바스,[성한빈 PICK 오토 버블] 원더바스 레몬청 팩클렌저 200ml,모든 피부 타입,15200,1,49,100,보습|장벽강화|유연|각질제거|여드름|피지흡착|진정|항산화|밀폐보습,여드름:살리실릭애씨드,레몬껍질가루 0.35%; 레몬수 97ppm; 락토바실러스/레몬껍질발효추출물 1ppm,Y,0,88,17,6,2,10,2,3,0,0,0,2,1,2,0,0,0,0,,2,N
A000000238291,클렌징폼_젤,아렌시아,[2025어워즈]아렌시아 그린티 LHA 딥 포어 떡솝 클렌저 150g 어워즈 한정기획(+프레시떡솝15g 3종+스크런치),모든 피부타입,22400,4,121,100,보습|장벽강화|각질제거|유연|진정|항산화|피지흡착|밀폐보습|여드름|피지조절,여드름:살리실릭애씨드,카프릴로일살리실릭애씨드 0.01%; 쌀지게미추출물 5ppm; 녹차추출물 0.5ppm; 로즈힙열매추출물 55ppm; 히솝추출물 1.05ppm,Y,1,90,16,13,3,12,25,33,0,0,3,7,1,7,0,0,0,0,,2,N
A000000247451,클렌징폼_젤,아렌시아,[피지쏙/클밤15g증정기획] 아렌시아 그린티 LHA 딥 포어 떡솝 클렌저 150g 기획 (+클렌징밤 3g*6개),모든 피부타입,22400,2,75,99,보습|장벽강화|각질제거|유연|진정|항산화|피지흡착|밀폐보습|여드름|피지조절,여드름:살리실릭애씨드,카프릴로일살리실릭애씨드 0.01%; 쌀지게미추출물 5ppm; 녹차추출물 0.5ppm,N,0,88,16,11,6,9,9,16,0,0,2,2,1,7,0,0,0,3,아이소프로필팔미테이트;에틸헥실팔미테이트;시어버터,1,N
A000000251116,클렌징폼_젤,뉴트로지나,[모공딥톡스/트러블케어] 뉴트로지나 딥클린 아크네 포밍 클렌저 100g 1+1 기획 (+10g*2개),"무색, 폼 제형",11800,1,19,100,보습|장벽강화|밀폐보습|각질제거|여드름|유연,여드름:살리실릭애씨드,,Y,0,100,3,1,2,3,0,0,0,0,0,0,2,2,0,0,0,4,미리스틱애씨드;라우릭애씨드,0,N
A000000251313,클렌징폼_젤,비건이펙트,[모공순싹 탱글젤]비건이펙트 청보리 라하 젤 클렌저 205ml 기획 (+클렌징오일 20g) *,모든 피부,20000,2,34,100,보습|장벽강화|진정|항산화|피지흡착|피지조절,,카프릴로일살리실릭애씨드 10ppm; 보리싹추출물 3.4ppm; 보리추출물 0.001ppm,Y,0,94,7,0,0,6,9,10,0,0,1,1,0,0,0,0,0,0,,0,N
A000000262663,클렌징폼_젤,더페이스샵,더페이스샵 미감수 브라이트 클렌징폼 150ml,모든피부용,4980,1,32,94,보습|장벽강화|밀폐보습|유연|진정|항산화|자외선차단,자외선차단:티타늄디옥사이드,쌀추출물 2.2ppm; 쌀겨오일 10ppm,Y,0,84,3,2,3,3,2,2,0,0,0,0,0,0,1,0,0,6,미리스틱애씨드;라우릭애씨드;소듐라우릴설페이트,0,N
A000000146512,티슈_패드,아리얼,[1등 클렌징 티슈] 아리얼 더 퍼펙트 클렌징 티슈 플러스 100매,모든 피부용,6400,1,35,100,유연|밀폐보습|보습|장벽강화|진정|항산화|각질제거,,,N,3,94,3,8,2,2,4,4,0,0,0,0,0,2,0,0,0,0,,5,N
A000000013302,티슈_패드,비페스타,[폼증정] 비페스타 클렌징티슈 브라이트닝 46매 (모공&각질),메이크업 딥 클렌징은 물론 피부 각질까지 한번에 제거하는 클렌징 티슈,6900,1,15,100,피지조절|보습|장벽강화|유연|항산화,,,N,0,87,4,8,0,3,0,1,0,0,3,0,0,0,0,0,0,0,,0,Y
A000000147672,티슈_패드,아리얼,[1등 클렌징 티슈] 아리얼 더 퍼펙트 클렌징 티슈 플러스 20매,모든 피부용,1900,1,31,100,유연|밀폐보습|진정|항산화|보습|각질제거|장벽강화,,,N,3,94,2,7,3,2,8,8,0,0,0,0,0,3,0,0,0,0,,5,N
A000000170538,티슈_패드,식물나라,식물나라 제주 탄산수 딥 클렌징티슈 (20매/80매/100매/더블),■ 모든 피부 타입,4300,1,14,100,보습|장벽강화|항산화,,온천수 0.05%,Y,0,86,9,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,,0,N
A000000136713,티슈_패드,셀리맥스,[낱장포장/파우치필수템] 셀리맥스 수정화장 패드 30매,모든 피부 타입,12800,1,23,100,유연|진정|항산화|보습|장벽강화|미백,미백:나이아신아마이드,,N,1,78,5,2,0,2,4,7,1,0,0,0,0,0,0,0,0,0,,1,N
A000000160578,티슈_패드,클라뷰,클라뷰 리얼 비건 퀵 클렌징 패드 50매,비건인증을 받은 부드러운 패드에 수분감 넘치는 앰플을 넉넉히 담은 스킨케어 패드 제품 입니다.,9800,1,12,100,유연|보습|장벽강화|진정|항산화,,,N,0,100,7,3,0,3,2,4,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000223461,티슈_패드,바닐라코,[NEW/여행 필수템] 바닐라코 클린잇제로 수딩 립&아이리무버 패드 30매,모든타입,3500,1,35,97,유연|보습|장벽강화|항산화|진정|피지조절,,,N,3,83,5,11,0,3,7,8,0,0,2,0,0,0,0,0,0,0,,2,N
A000000102967,티슈_패드,나이팅게일,[딥클렌징/모공&각질] 나이팅게일 데일리더마 클렌징패드 마일드 (70매),모든피부용,11000,1,21,100,유연|보습|진정|항산화|피지조절|장벽강화,,,N,0,86,8,8,0,2,6,7,0,0,3,0,0,0,0,0,0,0,,1,N
A000000179865,티슈_패드,정샘물,정샘물 더블 클린 수정 화장 패드 20매,모든피부용,13600,1,26,100,보습|장벽강화|유연|항산화|밀폐보습|진정|피지흡착,,,Y,0,96,4,4,3,5,5,7,0,0,0,2,0,0,0,0,0,0,,0,N
A000000149066,티슈_패드,아리얼,[1등 클렌징 티슈] 아리얼 더 퍼펙트 클렌징 티슈 플러스 더블기획 (100매x2개입),모든 피부용,19800,1,31,100,유연|밀폐보습|진정|항산화|보습|각질제거|장벽강화,,,N,3,94,2,7,3,2,8,8,0,0,0,0,0,3,0,0,0,0,,5,N
A000000128591,티슈_패드,비페스타,비페스타 클렌징티슈 세럼 모이스트 더블기획 (46매+46매),메이크업을 한번에 제거하는 촉촉한 클렌징 티슈,18000,1,18,100,피지조절|보습|장벽강화|유연|미백,미백:나이아신아마이드,,N,0,89,10,7,0,3,0,0,1,0,3,0,0,0,0,0,0,0,,0,Y
A000000186362,티슈_패드,SRB,SRB 쌀뜨물 미강 클렌징 패드 60매,모든피부용,15900,1,15,100,유연|진정|항산화|장벽강화|보습,,쌀겨추출물 0.01%,N,0,100,1,6,0,2,4,8,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000257814,티슈_패드,폰즈,[리무버 맛집] 폰즈 클리어 스파 마일드 리무빙 클렌징 티슈 100매,모든 피부용,6400,1,17,100,보습|장벽강화|유연|진정|미백|밀폐보습,,향료 0.05%,Y,1,100,7,6,1,4,2,0,2,0,0,0,0,0,0,0,0,0,,0,N
A000000141661,티슈_패드,나이팅게일,[미세먼지세정/약산성/저자극] 나이팅게일 데일리더마 클렌징패드 마일드 애씨드 70매 (10매 증정),모든 타입,14000,1,37,100,유연|보습|진정|항산화|피지조절|장벽강화|밀폐보습,,,N,1,86,17,5,1,5,12,14,0,0,4,0,0,0,0,0,0,0,,4,N
